ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0001209191-20-047476	0001821530	Dulac Edward J III	Officer	Chief Financial Officer		C/O FATE THERAPEUTICS, INC.	3535 GENERAL ATOMICS COURT #200	SAN DIEGO	CA	92121		001-36076
0001209191-20-047475	0001441552	Lane Nick	Officer	(See Remarks)		C/O EQUITABLE HOLDINGS, INC.	1290 AVENUE OF THE AMERICAS	NEW YORK	NY	10104		001-38469
0001636222-20-000136	0001456414	Jobe Madison	Officer	See Remarks		C/O WINGSTOP INC.	5501 LBJ FREEWAY, 5TH FLOOR	DALLAS	TX	75240		001-37425
0001567619-20-015751	0001677399	GEIGER JESSE J	Officer	CFO & COO, Lab Operations		C/O MEDPACE HOLDINGS, INC.	5375 MEDPACE WAY	CINCINNATI	OH	45227		001-37856
0001104659-20-096888	0001188821	TAYLOR TRENT	Officer	EVP,Supply Chain,Inv Mgmt,CIO		6250 LBJ FWY		DALLAS	TX	75240		000-19658
0001104659-20-096887	0001786478	Zeterberg Bridgett C.	Officer	EVP, HR, GC & CORP SEC		6250 LBJ FWY		DALLAS	TX	75240		000-19658
0001209191-20-047474	0001693205	Eckert William James IV	Officer	SVP and CAO		C/O EQUITABLE HOLDINGS, INC.	1290 AVENUE OF THE AMERICAS	NEW YORK	NY	10104		001-38469
0001447362-20-000177	0001239501	MAETZOLD DEREK J	Director,Officer	Pres. & Chief Exec. Officer		C/O CASTLE BIOSCIENCES, INC.	820 S. FRIENDSWOOD DRIVE, SUITE 201	FRIENDSWOOD	TX	77546		001-38984
0001235802-20-000100	0001746313	Regan Barry J.	Officer	SVP, Operations		1023 CHERRY ROAD		MEMPHIS	TN	38117		001-35065
0001104659-20-096883	0001426225	Hixon Phillip D.	Officer	EVP, Store Operations		6250 LBJ FWY		DALLAS	TX	75240		000-19658
0001104659-20-096882	0001190683	LAMOND PIERRE	Director			C/O ONE	16 FUNSTON AVENUE, SUITE A	SAN FRANCISCO	CA	94129		001-39453
0001567619-20-015750	0001622326	Guthrie Charles R.	DirectorOther		Vice Chairman of the Board	100 N. MARKET STREET		CARMICHAELS	PA	15320		001-36706
0001213900-20-022873	0001569288	Dvorkin Howard	Director,TenPercentOwner			C/O FLEXSHOPPER, INC.	901 YAMATO ROAD, STE. 260	BOCA RATON	FL	33431		001-37945
0001104659-20-096880	0001166311	SHIRLEY STACIE	Officer	EVP & Chief Financial Officer		6250 LBJ FWY		DALLAS	TX	75240		000-19658
0001104659-20-096881	0001820537	Groom Lachlan Norman	Director			C/O ONE	16 FUNSTON AVENUE, SUITE A	SAN FRANCISCO	CA	94129		001-39453
0001506307-20-000088	0001477237	MARTIN THOMAS A	Officer	V.P. (Pres.,Nat.Gas Pipelines)		1001 LOUISIANA	SUITE 1000	HOUSTON	TX	77002		001-35081
0000899243-20-022915	0000941343	FERTITTA FRANK J III	Director,Officer,TenPercentOwner	Chief Executive Officer		C/O RED ROCK RESORTS, INC.	1505 SOUTH PAVILION CENTER DRIVE	LAS VEGAS	NV	89135		001-37754
0001104659-20-096878	0001820540	Gill Michelle	Director			C/O ONE	16 FUNSTON AVENUE, SUITE A	SAN FRANCISCO	CA	94129		001-39453
0000899243-20-022914	0000942850	FERTITTA LORENZO J	Director,Officer,TenPercentOwner	Vice President		C/O RED ROCK RESORTS, INC.	1505 SOUTH PAVILION CENTER DRIVE	LAS VEGAS	NV	89135		001-37754
0001493152-20-016305	0001294343	Rouhandeh Steven H	Director,TenPercentOwner			1330 AVENUE OF THE AMERICAS, 33RD FLOOR		NEW YORK	NY	10019		001-15771
0001493152-20-016305	0001225978	SCO CAPITAL PARTNERS LLC	TenPercentOwner			1330 AVENUE OF THE AMERICAS, 33RD FLOOR		NEW YORK	NY	10019		001-15771
0001209191-20-047473	0001705584	BERNSTEIN SETH P	Officer	See Remarks		C/O EQUITABLE HOLDINGS, INC.	1290 AVENUE OF THE AMERICAS	NEW YORK	NY	10104		001-38469
0001104659-20-096875	0001820541	A-star	TenPercentOwner			C/O ONE	16 FUNSTON AVENUE, SUITE A	SAN FRANCISCO	CA	94129		001-39453
0001209191-20-047472	0001808505	Rickard Jason	Officer	SVP, Chief Operating Officer		C/O IRONWOOD PHARMACEUTICALS, INC.	100 SUMMER STREET, SUITE 2300	BOSTON	MA	02110		001-34620
0001104659-20-096874	0001554599	Hartz Kevin	Director,Officer	Chief Executive Officer		C/O ONE	16 FUNSTON AVENUE, SUITE A	SAN FRANCISCO	CA	94129		001-39453
0001104659-20-096873	0001820460	Lipkin Eugene	Director			C/O ONE	16 FUNSTON AVENUE, SUITE A	SAN FRANCISCO	CA	94129		001-39453
0001104659-20-096872	0001820536	Gupta Gautam	Director			C/O ONE	16 FUNSTON AVENUE, SUITE A	SAN FRANCISCO	CA	94129		001-39453
0001104659-20-096871	0001821777	Steckenrider Troy III	Director,Officer	Chief Financial Officer		C/O ONE	16 FUNSTON AVENUE, SUITE A	SAN FRANCISCO	CA	94129		001-39453
0001104659-20-096870	0001253170	AKKARAJU SRINIVAS	Director			C/O SYROS PHARMACEUTICALS, INC.	620 MEMORIAL DRIVE, SUITE 300	CAMBRIDGE	MA	02139		001-37813
0001235802-20-000099	0001763512	Wallace Steven P.	Officer	President, International		1023 CHERRY ROAD		MEMPHIS	TN	38117		001-35065
0001209191-20-047471	0001611665	Woodman Family Trust under Trust Agreement dated March 11, 2011	TenPercentOwner			3025 CLEARVIEW WAY		SAN MATEO	CA	94402		001-36514
0001209191-20-047471	0001610500	Woodman Nicholas	Director,Officer,TenPercentOwner	CEO, Chairman of the Board		3025 CLEARVIEW WAY		SAN MATEO	CA	94402		001-36514
0001209191-20-047470	0001736089	Saltman Eve T.	Officer	VP, Corp/Bus Dev, GC, Sec		3025 CLEARVIEW WAY		SAN MATEO	CA	94402		001-36514
0001653558-20-000142	0001747632	Kiewiet Sean	Officer	Chief Technology Officer		C/O PRIORITY TECHNOLOGY HOLDINGS, INC.	2001 WESTSIDE PARKWAY, SUITE 155	ALPHARETTA	GA	30004		001-37872
0001209191-20-047469	0001781117	MacDonald Kelly	Officer	Chief Accounting Officer		C/O IRONWOOD PHARMACEUTICALS, INC.	100 SUMMER STREET, SUITE 2300	BOSTON	MA	02110		001-34620
0001209191-20-047468	0001257463	MCGEE BRIAN	Officer	EVP, CFO and COO		3025 CLEARVIEW WAY		SAN MATEO	CA	94402		001-36514
0001683168-20-002816	0001587462	Chang Hung-Lun (Fred)	Officer	*** See Remarks		C/O APPLIED OPTOELECTRONICS, INC.	13139 JESS PIRTLE BLVD.	SUGAR LAND	TX	77478		001-36083
0001209191-20-047467	0001333295	Spratt Randall N	Director			12500 WEST CREEK PARKWAY		RICHMOND	VA	23238		001-37578
0001104659-20-096864	0001259393	SMIT ERIC	Officer	Chief Financial Officer		1252 BORREGAS AVENUE		SUNNYVALE	CA	94089		001-35314
0001209191-20-047466	0001577476	Carter Russell Davis III	Officer	Centennial Bank Regional Pres.		P.O. BOX 966		CONWAY	AR	72033		000-51904
0001140361-20-018734	0001813604	Kraus Larry	Officer	VP, CIO		C/O OLLIE'S BARGAIN OUTLET HOLDINGS, INC	6295 ALLENTOWN BOULEVARD, SUITE 1	HARRISBURG	PA	17112		001-37501
0001209191-20-047465	0001768059	Jahnke Dean	Officer	Vice President, Global Sales		3025 CLEARVIEW WAY		SAN MATEO	CA	94402		001-36514
0001697770-20-000002	0001697770	LAKIOS EMMANUEL N	Officer	Vice President		355 SOUTH TECHNOLOGY DRIVE		CENTRAL ISLIP	NY	11722		001-16525
0001654954-20-009355	0001379629	Heyse Richard	Officer	Chief Financial Officer		5001 BAUM BOULEVARD	SUITE 770	PITTSBURGH	PA	15213		000-55779
0001437749-20-018334	0001012856	BURGESS ERNEST G III	Director			100 VINE STREET		MURFREESBORO	TN	37130		001-13489
0001209191-20-047464	0001605076	Eller Lars B	Director,Officer	President & CEO		P.O. BOX 503		ARCHBOLD	OH	43502		001-38084
0001127602-20-023896	0001412636	Chou John G.	Officer	Executive Vice President		1300 MORRIS DRIVE		CHESTERBROOK	PA	19087		001-16671
0001213900-20-022850	0001457592	Khoshaba Daniel	Director,Officer,TenPercentOwner	Chief Executive Officer		2529 VIRGINIA BEACH BLVD.		VIRGINIA BEACH	VA	23452		001-35713
0001437749-20-018332	0001513466	Stinnett Thomas C	Officer	Executive Vice President		PO BOX 32890		LOUISVILLE	KY	40232		001-13661
0000914851-20-000266	0001821456	Hoyt George P.	Officer	Secretary and Ch Lgl Officer		C/O FRANKLIN TEMPLETON	100 FIRST STAMFORD PLACE	STAMFORD	CT	06902		811-08985
0001437749-20-018331	0001734373	Hamlet Virginia W.	Director			3525 FAIRYSTONE PARK HWY	P O BOX 626	BASSETT	VA	24055		000-00209
0000705432-20-000106	0001217142	GIBSON LEE R	Director,Officer	PRES & CEO		1201 S BECKHAM AVE		TYLER	TX	75701		000-12247
0000914851-20-000265	0001821456	Hoyt George P.	Officer	Secretary and Ch Lgl Officer		C/O FRANKLIN TEMPLETON	100 FIRST STAMFORD PLACE	STAMFORD	CT	06902		811-08709
0001127602-20-023894	0001821335	MCHENRY DANIEL JAMES	Officer	Chief Financial Officer		800 GESSNER SUITE 500		HOUSTON	TX	77024		001-13461
0001127602-20-023893	0001646703	Morimoto David	Officer	EVP, CFO		220 SOUTH KING ST		HONOLULU	HI	96813		001-31567
0001598100-20-000050	0001197018	COLES N ANTHONY	Director			6555 STATE HWY 161		IRVING	TX	75039		001-13252
0000914851-20-000264	0001821456	Hoyt George P.	Officer	Secretary and Ch Lgl Officer		C/O FRANKLIN TEMPLETON	100 FIRST STAMFORD PLACE	STAMFORD	CT	06902		811-07920
0001209191-20-047463	0001693635	Thompson Travis J	Officer	Chairman, President/CEO		2005 SOUTH EASTON ROAD, SUITE 304		DOYLESTOWN	PA	18901		001-37981
0000899243-20-022911	0001637481	Allen Jimmy E.	Director			722 COLUMBIA AVENUE		FRANKLIN	TN	37064		001-36895
0000914851-20-000263	0001821456	Hoyt George P.	Officer	Secretary and Ch Lgl Officer		C/O FRANKLIN TEMPLETON	100 FIRST STAMFORD PLACE	STAMFORD	CT	06902		811-23408
0000914851-20-000262	0001821456	Hoyt George P.	Officer	Secretary and Ch Lgl Officer		C/O FRANKLIN TEMPLETON	100 FIRST STAMFORD PLACE	STAMFORD	CT	06902		811-22546
0001437749-20-018328	0000897492	SHREIBER GERALD B	Director,Officer,TenPercentOwner	CEO		6000 CENTRAL HIGHWAY		PENNSAUKEN	NJ	08109		000-14616
0001437749-20-018327	0001820375	Roshkoff Marjorie Shreiber	Director			6000 CENTRAL HIGHWAY		PENNSAUKEN	NJ	08109		000-14616
0000914851-20-000261	0001821456	Hoyt George P.	Officer	Secretary and Ch Lgl Officer		C/O FRANKLIN TEMPLETON	100 FIRST STAMFORD PLACE	STAMFORD	CT	06902		811-07362
0000914851-20-000260	0001821456	Hoyt George P.	Officer	Secretary and Ch Lgl Officer		C/O FRANKLIN TEMPLETON	100 FIRST STAMFORD PLACE	STAMFORD	CT	06902		811-06629
0000796505-20-000018	0001472118	Goepel Patrick	Director			7050 WINNETKA AVE N	SUITE 100	BROOKLYN PARK	MN	55428		000-16106
0000914851-20-000259	0001821456	Hoyt George P.	Officer	Secretary and Ch Lgl Officer		C/O FRANKLIN TEMPLETON	100 FIRST STAMFORD PLACE	STAMFORD	CT	06902		811-06506
0000827054-20-000231	0001181932	MEYERCORD WADE F	Director			C/O MICROCHIP TECHNOLOGY INCORPORATED	2355 WEST CHANDLER BOULEVARD	CHANDLER	AZ	85224-6199		000-21184
0000827054-20-000230	0001587727	Johnson Esther	Director			C/O MICROCHIP TECHNOLOGY INCORPORATED	2355 WEST CHANDLER BOULEVARD	CHANDLER	AZ	85224-6199		000-21184
0000827054-20-000229	0001181929	DAY L B	Director			C/O MICROCHIP TECHNOLOGY INCORPORATED	2355 WEST CHANDLER BOULEVARD	CHANDLER	AZ	85224-6199		000-21184
0000827054-20-000228	0000933690	CHAPMAN MATTHEW W	Director			C/O MICROCHIP TECHNOLOGY INCORPORATED	2355 WEST CHANDLER BOULEVARD	CHANDLER	AZ	85224-6199		000-21184
0000827054-20-000227	0001181945	SIMONCIC RICHARD J	Officer	Senior VP, Analog/Intrfce BU		C/O MICROCHIP TECHNOLOGY INCORPORATED	2355 WEST CHANDLER BOULEVARD	CHANDLER	AZ	85224-6199		000-21184
0000827054-20-000226	0001181928	SANGHI STEVE	Director,Officer	CEO and Chairman		C/O MICROCHIP TECHNOLOGY INCORPORATED	2355 WEST CHANDLER BOULEVARD	CHANDLER	AZ	85224-6199		000-21184
0001437749-20-018323	0001541375	Tamer Ford	Director,Officer	President & CEO		2953 BUNKER HILL LANE, STE 300		SANTA CLARA	CA	95054		001-34942
0000827054-20-000225	0001218184	MOORTHY GANESH	Officer	President & COO		C/O MICROCHIP TECHNOLOGY INCORPORATED	2355 WEST CHANDLER BOULEVARD	CHANDLER	AZ	85224-6199		000-21184
0000827054-20-000224	0001181941	LITTLE MITCHELL R	Officer	Senior VP, WW Client Engagemnt		C/O MICROCHIP TECHNOLOGY INCORPORATED	2355 WEST CHANDLER BOULEVARD	CHANDLER	AZ	85224-6199		000-21184
0000914851-20-000258	0001821456	Hoyt George P.	Officer	Secretary and Ch Lgl Officer		C/O FRANKLIN TEMPLETON	100 FIRST STAMFORD PLACE	STAMFORD	CT	06902		811-05497
0000827054-20-000223	0001282830	DREHOBL STEPHEN V	Officer	Senior VP, MCU8/MCU16 BU		C/O MICROCHIP TECHNOLOGY INCORPORATED	2355 WEST CHANDLER BOULEVARD	CHANDLER	AZ	85224-6199		000-21184
0000827054-20-000222	0001452681	Bjornholt James Eric	Officer	Senior VP and CFO		C/O MICROCHIP TECHNOLOGY INCORPORATED	2355 WEST CHANDLER BOULEVARD	CHANDLER	AZ	85224-6199		000-21184
0000914851-20-000257	0001821456	Hoyt George P.	Officer	Secretary and Ch Lgl Officer		C/O FRANKLIN TEMPLETON	100 FIRST STAMFORD PLACE	STAMFORD	CT	06902		811-22491
0001562180-20-005531	0001297272	Gay Philip	Director			C/O MOTORCAR PARTS OF AMERICA, INC.	2929 CALIFORNIA STREET	TORRANCE	CA	90503		001-33861
0001409899-20-000007	0001409899	Shapiro Adam J	Officer	Chief Legal Off./Secretary		31 WEST 52ND STREET	SUITE 16	NEW YORK	NY	10019		811-22716
0001178913-20-002464	0001016156	AVERY MORE	Director			5930 ROYAL LANE, SUITE E-120		DALLAS	TX	75230		001-36894
0001127602-20-023889	0001119838	LEE DEBRA L	Director			ONE PROCTER & GAMBLE PLAZA		CINCINNATI	OH	45202		001-00434
0000775158-20-000083	0001229313	NEWLIN STEPHEN D	Director			C/O OSHKOSH CORPORATION	1917 FOUR WHEEL DRIVE	OSHKOSH	WI	54902		001-31371
0000775158-20-000082	0001190594	OMTVEDT CRAIG P	Director			C/O OSHKOSH CORPORATION	1917 FOUR WHEEL DRIVE	OSHKOSH	WI	54902		001-31371
0000775158-20-000081	0001739703	Odierno Raymond T	Director			C/O OSHKOSH CORPORATION	1917 FOUR WHEEL DRIVE	OSHKOSH	WI	54902		001-31371
0001127602-20-023888	0001144771	CHUBB STEPHEN D	Director			251 BALLARDVALE STREET		WILMINGTON	MA	01887		001-15943
0000775158-20-000080	0001411587	Palmer Duncan	Director			C/O OSHKOSH CORPORATION	1917 FOUR WHEEL DRIVE	OSHKOSH	WI	54902		001-31371
0000775158-20-000079	0001599376	Allman Keith J.	Director			C/O OSHKOSH CORPORATION	1917 FOUR WHEEL DRIVE	OSHKOSH	WI	54902		001-31371
0001005229-20-000278	0001222002	MCCORMICK PETER M	Officer	VP-CraneSolutions		205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000277	0001735968	Brant Bert A.	Officer	VP - Global Manufacturing Ops		205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0000775158-20-000078	0001766331	Jordan Tyrone Michael	Director			C/O OSHKOSH CORPORATION	1917 FOUR WHEEL DRIVE	OSHKOSH	WI	54902		001-31371
0001005229-20-000276	0001339142	MITTS HEATH A	Director			205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000275	0001714894	Beliveau-Dunn Jeanne	Director			205 CORPORATE PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000274	0001582856	Paradowski Mark R	Officer	VP - Information Services		205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000273	0001629079	Wilson David J.	Director,Officer	President & CEO		205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000272	0001246136	PINCHUK NICHOLAS T	Director			205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000271	0001783588	Chintapalli Appal	Officer	VP - Engineered Products		205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000270	0001747575	Ramos Lara Mario Y.	Officer	VP Global Product Development		205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0000899243-20-022908	0001720314	Scapa James Ralph	Director,Officer,TenPercentOwner	Chief Executive Officer		C/O ALTAIR ENGINEERING INC.	1820 E. BIG BEAVER ROAD	TROY	MI	48083		001-38263
0000775158-20-000077	0001577394	Metcalf-Kupres Kimberley	Director			C/O OSHKOSH CORPORATION	1917 FOUR WHEEL DRIVE	OSHKOSH	WI	54902		001-31371
0001005229-20-000269	0001524680	Aghili Aziz	Director			205 CROSSPOINT PARKWAY		GETZVILLE		14068		001-34362
0001005229-20-000268	0001527862	Rustowicz Gregory P	Officer	VP - Finance and CFO		205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000267	0001210705	TRUMBULL R SCOTT	Director			205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0000775158-20-000076	0001093033	SHIELY JOHN S	Director			C/O OSHKOSH CORPORATION	1917 FOUR WHEEL DRIVE	OSHKOSH	WI	54902		001-31371
0001005229-20-000266	0001330344	Mc Carthy Liam	Director			205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000265	0001509464	Korman Alan S	Officer	VP, Gen'l Counsel & Secretary		205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000264	0001207299	FLEMING RICHARD H	Director			205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000263	0001321557	Roedel Kathryn V	Director			205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0001005229-20-000262	0001555160	Wozniak Kurt F	Officer	VP - Industrial Products		205 CROSSPOINT PARKWAY		GETZVILLE	NY	14068		001-34362
0000899243-20-022906	0001720615	James R. Scapa Declaration of Trust	TenPercentOwner			C/O ALTAIR ENGINEERING INC.	1820 E. BIG BEAVER ROAD	TROY	MI	48083		001-38263
0000899243-20-022904	0001720683	JRS Investments LLC	TenPercentOwner			C/O ALTAIR ENGINEERING INC.	1820 E. BIG BEAVER ROAD	TROY	MI	48083		001-38263
0001127602-20-023886	0001391392	Corona George S	Director			999 W BIG BEAVER ROAD		TROY	MI	48084		000-01088
0001250853-20-000065	0001821228	Lodge Mark	Officer	Chief Operations Officer		1141-A CUMMINGS ROAD		SANTA PAULA	CA	93060		000-33385
0001127602-20-023885	0001616912	Behrens Scott R.	Officer	VP/GM Surfactants		22 W. FRONTAGE ROAD		NORTHFIELD	IL	60093		001-04462
0001176334-20-000112	0001345127	BOOTH CHRIS H	Officer	VP/General Counsel/Secretary		4200 STONE ROAD		KILGORE	TX	75662		000-50056
0001176334-20-000111	0001201198	MARTIN RUBEN S	Director,Officer,TenPercentOwner	President and CEO		4200 STONE ROAD		KILGORE	TX	75662		000-50056
0001176334-20-000110	0001235924	BONDURANT ROBERT D	Director,Officer	Executive VP and CFO		4200 STONE ROAD		KILGORE	TX	75662		000-50056
0001176334-20-000109	0001694879	Shoup Scot A	Officer	Senior VP Operations		4200B STONE RD		KILGORE	TX	75662		000-50056
0001176334-20-000108	0001416077	TAUSCHER RANDALL	Officer	Executive Vice President/COO		4200 STONE ROAD		KILGORE	TX	75662		000-50056
0001209191-20-047456	0001677455	Parschauer Karah Herdman	Officer	EVP and General Counsel		C/O ULTRAGENYX PHARMACEUTICAL INC.	60 LEVERONI COURT	NOVATO	CA	94949		001-36276
0001185185-20-001219	0001271519	KUBOTA TOM	Director,Officer,TenPercentOwner	CEO & President		2618 SAN MIGUEL DRIVE, #477		NEWPORT BEACH	CA	92660		000-50009
0001209191-20-047455	0001377202	Sharp Shalini	Officer	CFO & Executive Vice President		C/O ULTRAGENYX PHARMACEUTICAL INC.	60 LEVERONI COURT	NOVATO	CA	94949		001-36276
0001039399-20-000077	0001590177	SLESSOR MIKE	Director,Officer	CEO		7005 SOUTHFRONT ROAD		LIVERMORE	CA	94551		000-50307
0001209191-20-047454	0001821475	Augustine Patsy Joseph	Director			8401 N CENTRAL EXPRESSWAY, SUITE 800		DALLAS	TX	75225		001-08896
0001722482-20-000152	0001068731	GUPTA RAJIV	Director			C/O NEW MOUNTAIN CAPITAL,	787 7TH AVENUE, 49TH FLOOR	NEW YORK	NY	10019		001-38912
0001209191-20-047453	0001821475	Augustine Patsy Joseph	Director			8401 N CENTRAL EXPRESSWAY, SUITE 800		DALLAS	TX	75225		001-08896
0001209191-20-047452	0001517691	Niihara Yutaka	Director,Officer,TenPercentOwner	Chairman and CEO		21250 HAWTHORNE BLVD.	SUITE 800	TORRANCE	CA	90503		001-35527
0001209191-20-047449	0001816269	Levy Michael S	Officer	President of Operations		2626 FULTON DRIVE NW		CANTON	OH	44718		001-38363
0001209191-20-047448	0001803475	Cox Richard JR	Director			2999 WILDWOOD PKWY SE		ATLANTA	GA	30339		001-05690
0001209191-20-047447	0001715388	Hardin Paul Russell	Director			2999 WILDWOOD PKWY SE		ATLANTA	GA	30339		001-05690
0001209191-20-047446	0001607489	Hyland Donna Westbrook	Director			191 PEACHTREE ST.	STE 500	ATLANTA	GA	30303		001-05690
0001209191-20-047444	0001019421	FAYARD GARY P	Director			ONE COCA COLA PLAZA		ATLANTA	GA	30313		001-05690
0001434728-20-000256	0001673042	Tedesco David C	Director			C/O GLOBAL WATER RESOURCES, INC.	21410 N 19TH AVENUE #220	PHOENIX	AZ	85027		001-37756
0001209191-20-047443	0001460240	HOLDER JOHN R	Director			222 PIEDMONT AVE NE		ATLANTA	GA	30308		001-05690
0001434728-20-000254	0001769282	Rousseau David	Director			C/O GLOBAL WATER RESOURCES, INC.	21410 N 19TH AVE, SUITE #220	PHOENIX	AZ	85027		001-37756
0001209191-20-047442	0001236905	LOUDERMILK ROBERT C JR	Director			309 E PACES FERRY ROAD NE		ATLANTA	GA	30305		001-05690
0001127602-20-023881	0001581459	Delinsky Stephen R	Director			400 MYSTIC AVENUE		MEDFORD	MA	02155		000-15752
0001209191-20-047441	0001189571	JOHNS JOHN D	Director			P.O. BOX 2606		BIRMINGHAM	AL	35202		001-05690
0001434728-20-000252	0001041175	LEVINE WILLIAM S	Director,TenPercentOwner			C/O GLOBAL WATER RESOURCES, INC.	21410 N 19TH AVENUE #220	PHOENIX	AZ	85027		001-37756
0001209191-20-047440	0001204424	CARNEY LLOYD	Director			C/O GRID DYNAMICS HOLDINGS, INC.	5000 EXECUTIVE PARKWAY, SUITE 520	SAN RAMON	CA	94583		001-38685
0001434728-20-000250	0001742329	Huckelbridge Brett	Director			21410 NORTH 19TH AVENUE	SUITE 220	PHOENIX	AZ	85027		001-37756
0001127602-20-023879	0001246206	EVANGELISTA PAUL A	Officer	Executive Vice President		400 MYSTIC AVENUE		MEDFORD	MA	02155		000-15752
0001127602-20-023877	0001440364	Pritchard Marc S.	Officer	Chief Brand Officer		ONE PROCTER & GAMBLE PLAZA		CINCINNATI	OH	45202		001-00434
0001127602-20-023876	0001598156	Fish Kathleen B	Officer	Chf Rsch, Dev & Innv Officer		ONE PROCTER & GAMBLE PLAZA		CINCINNATI	OH	45202		001-00434
0001127602-20-023875	0001420918	Feeney Brian J.	Officer	Executive Vice President		400 MYSTIC AVENUE		MEDFORD	MA	02155		000-15752
0001127602-20-023874	0001747222	Francisco Ma. Fatima	Officer	CEO - Baby & Feminine Care		ONE PROCTER & GAMBLE PLAZA		CINCINNATI	OH	45202		001-00434
0001127602-20-023871	0001322821	Kay Linda Sloane	Director,Officer	Vice Chair		400 MYSTIC AVENUE		MEDFORD	MA	02155		000-15752
0000833079-20-000121	0001030513	HILTON STEVEN J	Director,Officer	Chief Executive Officer		8800 EAST RAINTREE DRIVE	SUITE 300	SCOTTSDALE	AZ	85260		001-09977
0001078207-20-000067	0001534386	Barr Jim	Director,Officer	Chief Executive Officer		C/O NAUTILUS, INC.	17750 SE 6TH WAY	VANCOUVER	WA	98683		001-31321
0001078782-20-000658	0001709503	Gaetan Michel	Other		Manager-Belgian Volition SPRL	13215 BEE CAVE PARKWAY	SUITE 125 GALLERIA OAKS B	AUSTIN	TX	78738		001-36833
0001567619-20-015739	0001232931	LANDY MICHAEL P	Director,Officer	President and CEO		BELL WORKS	101 CRAWFORDS CORNER ROAD	HOLMDEL	NJ	07733		001-33177
0001415889-20-002163	0001258123	FISHER GREGORY L	Director			C/O ATLANTIC UNION BANKSHARES CORP	1051 E. CARY STREET, STE 1200	RICHMOND	VA	23219		001-39325
0001493152-20-016262	0001493280	WONG RODERICK	TenPercentOwner			C/O RTW INVESTMENTS, LP	40 10TH AVENUE, FLOOR 7	NEW YORK	NY	10014		001-38118
0001493152-20-016262	0001493215	RTW INVESTMENTS, LP	TenPercentOwner			40 10TH AVENUE, FLOOR 7		NEW YORK	NY	10014		001-38118
0001127602-20-023868	0001246238	SLOANE BARRY R	Director,Officer	Chairman, CEO and President		400 MYSTIC AVENUE		MEDFORD	MA	02155		000-15752
0001127602-20-023867	0001710268	Keith R. Alexandra	Officer	CEO - Beauty		ONE PROCTER & GAMBLE PLAZA		CINCINNATI	OH	45202		001-00434
0001567619-20-015738	0000923380	MCCARTNEY JOHN	Director			C/O HURON CONSULTING GROUP	550 WEST VAN BUREN STREET	CHICAGO	IL	60607		000-50976
0001209191-20-047433	0001630369	SCHNEIDER TIMOTHY J.	Director,Officer	President		2400 S. 44TH STREET		MANITOWOC	WI	54220		001-36808
0001078782-20-000657	0001579377	Innes Guy Archibald	Director			13215 BEE CAVE PARKWAY	SUITE 125 GALLERIA OAKS B	AUSTIN	TX	78738		001-36833
0001127602-20-023865	0001792150	Parsey Merdad	Officer	Chief Medical Officer		GILEAD SCIENCES, INC.	333 LAKESIDE DRIVE	FOSTER CITY	CA	94404		000-19731
0001567619-20-015736	0001559910	Miller Kevin S.	Director,Officer	Chief Financial Officer		BELL WORKS	101 CRAWFORDS CORNER ROAD, SUITE 1405	HOLMDEL	NJ	07733		001-33177
0001315406-20-000012	0001292816	Magni Giovanni	Officer	EVP, Chief Strategy Officer		C/O BIO-RAD LABORATORIES, INC.	1000 ALFRED NOBEL DRIVE	HERCULES	CA	94547		001-07928
0000860413-20-000208	0001804401	Lee Russell A	Officer	EVP & Chief Banking Officer		P.O. BOX 30918		BILLINGS	MT	59116-0918		001-34653
0001225208-20-010750	0001768709	Chernick Rose M	Officer	Vice President and Controller		80 PARK PLAZA		NEWARK	NJ	07102		001-09120
0001127602-20-023863	0001346064	Sandercock Brett	Officer	Chief Financial Officer		RESMED INC.	9001 SPECTRUM CENTER BLVD.	SAN DIEGO	CA	92123		001-15317
